Angle	Lenght	name	cut_num	cond	Embryo
-26.565	203.482	Ntf3_CdM_Embryo_2	1	CdM	2
21.477	131.103	Ntf3_CdM_Embryo_2	1	CdM	2
11.944	159.452	Ntf3_CdM_Embryo_2	1	CdM	2
53.702	140.207	Ntf3_CdM_Embryo_2	1	CdM	2
42.594	168.440	Ntf3_CdM_Embryo_2	1	CdM	2
31.021	172.699	Ntf3_CdM_Embryo_2	1	CdM	2
36.634	194.402	Ntf3_CdM_Embryo_2	1	CdM	2
42.363	215.188	Ntf3_CdM_Embryo_2	1	CdM	2
34.778	219.146	Ntf3_CdM_Embryo_2	1	CdM	2
53.366	194.402	Ntf3_CdM_Embryo_2	1	CdM	2
51.196	248.942	Ntf3_CdM_Embryo_2	1	CdM	2
36.870	255.000	Ntf3_CdM_Embryo_2	1	CdM	2
31.664	266.700	Ntf3_CdM_Embryo_2	1	CdM	2
23.268	217.706	Ntf3_CdM_Embryo_2	1	CdM	2
25.551	252.715	Ntf3_CdM_Embryo_2	1	CdM	2
26.659	271.906	Ntf3_CdM_Embryo_2	1	CdM	2
28.250	304.237	Ntf3_CdM_Embryo_2	1	CdM	2
23.694	303.592	Ntf3_CdM_Embryo_2	1	CdM	2
18.891	277.973	Ntf3_CdM_Embryo_2	1	CdM	2
19.202	307.085	Ntf3_CdM_Embryo_2	1	CdM	2
24.388	341.470	Ntf3_CdM_Embryo_2	1	CdM	2
18.598	332.357	Ntf3_CdM_Embryo_2	1	CdM	2
21.180	376.427	Ntf3_CdM_Embryo_2	1	CdM	2
16.812	390.698	Ntf3_CdM_Embryo_2	1	CdM	2
22.118	403.708	Ntf3_CdM_Embryo_2	1	CdM	2
37.405	513.622	Ntf3_CdM_Embryo_2	1	CdM	2
33.754	500.340	Ntf3_CdM_Embryo_2	1	CdM	2
28.932	498.174	Ntf3_CdM_Embryo_2	1	CdM	2
29.539	551.710	Ntf3_CdM_Embryo_2	1	CdM	2
20.821	455.763	Ntf3_CdM_Embryo_2	1	CdM	2
13.786	444.815	Ntf3_CdM_Embryo_2	1	CdM	2
13.382	488.256	Ntf3_CdM_Embryo_2	1	CdM	2
14.036	465.911	Ntf3_CdM_Embryo_2	1	CdM	2
18.892	475.622	Ntf3_CdM_Embryo_2	1	CdM	2
16.585	479.968	Ntf3_CdM_Embryo_2	1	CdM	2
18.615	504.386	Ntf3_CdM_Embryo_2	1	CdM	2
22.594	510.154	Ntf3_CdM_Embryo_2	1	CdM	2
22.628	540.615	Ntf3_CdM_Embryo_2	1	CdM	2
9.118	492.219	Ntf3_CdM_Embryo_2	1	CdM	2
6.882	408.946	Ntf3_CdM_Embryo_2	1	CdM	2
-3.547	371.712	Ntf3_CdM_Embryo_2	1	CdM	2
-12.395	372.688	Ntf3_CdM_Embryo_2	1	CdM	2
-7.167	336.630	Ntf3_CdM_Embryo_2	1	CdM	2
-2.478	439.411	Ntf3_CdM_Embryo_2	1	CdM	2
89.345	787.051	Ntf3_Control_Embryo_2	2	ctrl	2
0.239	479.004	Ntf3_Control_Embryo_2	2	ctrl	2
51.116	119.474	Ntf3_Control_Embryo_2	2	ctrl	2
30.141	143.388	Ntf3_Control_Embryo_2	2	ctrl	2
31.342	155.724	Ntf3_Control_Embryo_2	2	ctrl	2
22.077	154.315	Ntf3_Control_Embryo_2	2	ctrl	2
26.715	171.283	Ntf3_Control_Embryo_2	2	ctrl	2
13.627	169.779	Ntf3_Control_Embryo_2	2	ctrl	2
30.913	194.651	Ntf3_Control_Embryo_2	2	ctrl	2
26.065	204.832	Ntf3_Control_Embryo_2	2	ctrl	2
31.477	229.817	Ntf3_Control_Embryo_2	2	ctrl	2
37.102	247.002	Ntf3_Control_Embryo_2	2	ctrl	2
46.239	261.691	Ntf3_Control_Embryo_2	2	ctrl	2
43.007	304.948	Ntf3_Control_Embryo_2	2	ctrl	2
47.238	307.826	Ntf3_Control_Embryo_2	2	ctrl	2
39.490	301.916	Ntf3_Control_Embryo_2	2	ctrl	2
35.343	307.709	Ntf3_Control_Embryo_2	2	ctrl	2
36.564	337.405	Ntf3_Control_Embryo_2	2	ctrl	2
